date,customer_id,product_category,payment_method,value [USD],time_on_site [Minutes],clicks_in_site
25/11/18,15199,503,credit,4.05,21.4,6
25/11/18,45667,512,credit,123.79,20.9,17
25/11/18,49923,515,credit,143.52,20.5,18
25/11/18,10617,515,credit,2.69,2.2,6
25/11/18,10246,515,credit,72.1,13.8,7
25/11/18,42716,513,credit,301.89,12.8,26
25/11/18,56431,503,paypal,208.04,23.1,14
25/11/18,17068,508,credit,114.11,22.4,17
25/11/18,15020,506,credit,13.66,30.1,7
25/11/18,30231,513,credit,352.5,14.3,36
25/11/18,34883,504,credit,82.28,4,7
25/11/18,37316,502,paypal,213.39,9.7,12
25/11/18,40422,506,credit,80.53,13.8,7
25/11/18,48550,514,credit,12.74,12.7,7
25/11/18,40720,507,credit,278.15,16.6,29
25/11/18,54540,513,paypal,18.23,6.6,6
25/11/18,56764,509,credit,372.61,15.4,20
25/11/18,22595,514,credit,374.93,32.9,8
25/11/18,16516,502,credit,82.04,2,10
25/11/18,35904,514,credit,398.42,36,40
25/11/18,20973,505,credit,131.69,11.2,7
25/11/18,14819,514,paypal,40.69,3.1,8
25/11/18,40203,511,paypal,28.64,24.3,7
25/11/18,19266,507,paypal,49.2,21.5,8
25/11/18,37100,511,credit,1.22,5.2,6
25/11/18,56849,504,paypal,325.69,27.8,25
25/11/18,11917,509,credit,58.22,11.2,9
25/11/18,24840,513,credit,91.56,9.6,8
25/11/18,38351,501,credit,255.03,53.3,8
25/11/18,19850,514,credit,1.12,5.5,6
25/11/18,19560,503,credit,34.26,21.5,8
25/11/18,35971,504,credit,136.44,26.8,7
25/11/18,41213,506,credit,11.98,21.9,7
25/11/18,17277,507,credit,194.32,14.9,19
25/11/18,48876,510,credit,62.76,13.3,12
25/11/18,59263,509,credit,37.51,11.7,8
25/11/18,52766,508,paypal,251.59,36.1,11
25/11/18,20773,513,paypal,335.81,32.4,39
25/11/18,16273,502,paypal,114.12,29.2,7
25/11/18,49774,513,paypal,63.7,40.7,12
25/11/18,49393,506,paypal,31.17,2,7
25/11/18,59955,507,credit,76.23,18.5,11
25/11/18,50726,510,credit,163.83,20.1,10
25/11/18,14996,513,paypal,475.73,35,7
25/11/18,30784,508,credit,6.82,12.1,6
25/11/18,31422,502,paypal,230.04,37,12
25/11/18,33590,505,credit,186.27,15.5,12
25/11/18,39389,507,paypal,84.03,5.6,13
25/11/18,39731,503,credit,323.17,28.8,37
25/11/18,22924,510,paypal,630.78,67.5,68
25/11/18,47043,506,paypal,222.48,26.3,19
25/11/18,42734,509,paypal,40.38,7.9,8
25/11/18,59387,507,credit,29.47,10.1,7
25/11/18,29456,512,credit,32.7,5.2,7
25/11/18,14707,506,credit,23.73,17.7,8
25/11/18,56922,512,credit,1.59,42.5,6
25/11/18,22331,511,credit,301.94,17.1,23
25/11/18,18613,511,credit,174.48,26.7,20
25/11/18,21649,503,paypal,166.46,54.3,16
25/11/18,27372,505,credit,307.6,18.2,20
25/11/18,22534,505,paypal,78.08,50.1,7
25/11/18,41030,505,paypal,0.88,2.9,6
25/11/18,25966,505,credit,29.08,6,7
25/11/18,33067,515,credit,30.61,23.2,8
25/11/18,37086,501,credit,168.98,23.5,12
25/11/18,26759,502,paypal,169.42,16.7,8
25/11/18,16287,507,credit,119.38,14.3,14
25/11/18,10158,514,credit,9.91,34.1,7
25/11/18,48649,515,paypal,119.67,45.3,12
25/11/18,12619,501,credit,100.91,20.2,12
25/11/18,21025,508,paypal,54.05,6,7
25/11/18,43865,501,credit,172.6,23.2,9
25/11/18,40875,506,paypal,59.19,7.4,7
25/11/18,27840,503,paypal,465.31,26.3,11
25/11/18,57587,511,paypal,213.51,23.2,9
25/11/18,23162,507,credit,294.73,70.1,35
25/11/18,31149,503,credit,202.05,49.8,22
25/11/18,12045,514,paypal,68.6,21.7,7
25/11/18,22469,513,paypal,50.06,10.3,11
25/11/18,24095,501,paypal,23.23,9.8,7
25/11/18,11329,510,credit,7.76,11,7
25/11/18,46301,502,credit,46.4,35.3,9
25/11/18,31627,515,paypal,214.03,76.2,16
25/11/18,29182,508,credit,165.43,13.4,21
25/11/18,17342,514,credit,170.85,25,7
25/11/18,18441,514,paypal,214.25,19.2,7
25/11/18,44448,513,paypal,339.67,23.5,31
25/11/18,37787,508,credit,770.51,51.5,10
25/11/18,17485,506,paypal,242.94,12.7,26
25/11/18,31682,501,paypal,70.11,24,10
25/11/18,26156,513,credit,435.52,53.7,39
25/11/18,12710,513,credit,12.74,36.7,7
25/11/18,51254,505,credit,136.43,21.2,13
25/11/18,43663,502,paypal,150.72,18.3,12
25/11/18,34780,514,credit,65.75,28.5,12
25/11/18,20322,509,credit,111.49,5.9,8
25/11/18,32059,508,paypal,713.89,17.9,71
25/11/18,34388,508,credit,152.57,12.8,12
25/11/18,12591,508,paypal,235.64,9.1,16
25/11/18,46617,507,paypal,175.67,15.4,15
25/11/18,55577,514,credit,342.73,25.6,10
25/11/18,49363,507,paypal,40.15,65.6,9
25/11/18,56877,512,paypal,210.61,28.7,8
25/11/18,19161,505,credit,26.77,13.3,7
25/11/18,14601,515,credit,156.63,25.8,8
25/11/18,50174,503,credit,213.69,80.2,9
25/11/18,41667,514,paypal,1019.76,66.5,37
25/11/18,30851,515,paypal,56.11,4.8,7
25/11/18,39386,505,credit,4.86,5,6
25/11/18,23688,513,paypal,134.27,22.8,19
25/11/18,44417,510,paypal,48.28,5.1,7
25/11/18,28379,507,paypal,1.05,12.5,6
25/11/18,38927,504,paypal,22.55,5.4,8
25/11/18,16176,513,credit,63.64,10,7
25/11/18,17631,507,credit,324,75.2,35
25/11/18,27375,511,credit,88.52,19.7,12
25/11/18,34765,507,credit,129.34,31.7,10
25/11/18,27210,510,paypal,324.75,23.9,37
25/11/18,59837,514,paypal,95.32,14.3,10
25/11/18,49175,513,credit,78.9,3.7,13
25/11/18,30351,502,paypal,153.08,12.2,17
25/11/18,18634,513,credit,239.67,18,13
25/11/18,50218,510,paypal,8.28,13.3,6
25/11/18,11503,506,paypal,132.84,30,10
25/11/18,24046,511,credit,135.47,20.5,11
25/11/18,51596,507,paypal,21.27,6.8,8
25/11/18,29379,511,paypal,125.86,16.6,9
25/11/18,12708,503,credit,95.04,18.6,15
25/11/18,18521,502,paypal,594.56,39.3,41
25/11/18,19600,514,paypal,399.57,32.4,45
25/11/18,46335,504,credit,134.29,23.6,12
25/11/18,28211,505,credit,376.63,39.8,24
25/11/18,35787,504,paypal,36.94,12.6,7
25/11/18,43516,514,paypal,79.35,15.3,10
25/11/18,47357,507,credit,12.75,5.8,7
25/11/18,25286,512,paypal,204.68,7.5,24
25/11/18,30060,502,paypal,32.39,32.6,6
25/11/18,51752,509,credit,441.48,35.1,26
25/11/18,55756,509,paypal,102.41,51.1,9
25/11/18,42482,514,paypal,180.25,25.7,16
25/11/18,50404,513,paypal,28.3,27.3,7
25/11/18,18345,514,credit,157.07,21.5,6
25/11/18,14962,501,paypal,81.14,23.1,13
25/11/18,32413,501,credit,12.42,3.2,7
25/11/18,22853,506,paypal,3.24,30.9,6
25/11/18,43824,515,paypal,429.77,44.9,20
25/11/18,43093,513,credit,138.03,13.6,13
25/11/18,55400,502,paypal,95.11,10.4,14
25/11/18,38909,515,paypal,75.01,26.5,10
25/11/18,30538,514,paypal,474.65,20.9,37
25/11/18,53274,514,credit,28.15,22.7,8
25/11/18,37289,514,credit,142.69,9.4,7
25/11/18,15314,504,paypal,16.57,12.9,7
25/11/18,45334,515,paypal,316.44,59.4,16
25/11/18,17941,511,paypal,140.72,25.5,11
25/11/18,52629,506,paypal,199.33,18,16
25/11/18,20956,512,paypal,736.71,25.4,64
25/11/18,42096,501,credit,90.23,8.5,14
25/11/18,47863,507,credit,311.33,9.7,37
25/11/18,36163,511,credit,12.58,10.4,6
25/11/18,27659,513,credit,586.48,57.1,64
25/11/18,15037,513,credit,303.61,27.7,14
25/11/18,28436,505,paypal,179.62,25.8,7
25/11/18,25364,505,paypal,90.53,5.8,8
25/11/18,40234,507,credit,222.3,27.1,10
25/11/18,52163,506,paypal,25.03,7.3,7
25/11/18,31752,504,paypal,735.13,16.1,65
25/11/18,59085,501,paypal,20.55,5.3,8
25/11/18,31322,511,paypal,85.65,22.2,14
25/11/18,22673,504,paypal,113.19,13.4,9
25/11/18,20165,505,paypal,118.82,10.7,13
25/11/18,43665,513,credit,70.79,73.5,10
25/11/18,36699,511,paypal,60.15,30.8,9
25/11/18,36046,503,paypal,59.68,35.6,10
25/11/18,34102,511,paypal,54.87,12.1,11
25/11/18,38583,501,paypal,116.8,17.5,12
25/11/18,16259,504,credit,43.9,43.3,7
25/11/18,36367,502,paypal,369.77,21.9,34
25/11/18,40789,508,paypal,123.96,10.2,16
25/11/18,29305,506,paypal,256.13,110.1,30
25/11/18,59844,511,paypal,174.39,21.4,17
25/11/18,56167,502,credit,76.46,16.7,8
25/11/18,59687,510,paypal,1.62,11,6
25/11/18,51224,503,paypal,634.26,23.6,27
25/11/18,59354,509,paypal,139.85,20.4,16
25/11/18,44726,507,credit,448.92,19.8,42
25/11/18,10280,508,credit,302.82,32.4,33
25/11/18,40188,505,paypal,3.02,6.1,6
25/11/18,24160,514,credit,24.67,19.2,8
25/11/18,19965,512,paypal,336.75,44.9,28
25/11/18,16661,506,credit,106.92,20.2,15
25/11/18,58387,505,paypal,151.21,55.7,8
25/11/18,55477,501,credit,39.95,8.1,6
25/11/18,28466,515,paypal,419.62,33.5,29
25/11/18,16264,505,credit,26.91,7.4,7
25/11/18,27651,503,paypal,67.75,8.3,6
25/11/18,44956,506,paypal,4.95,43.2,6
25/11/18,31603,514,credit,84.11,9.2,13
25/11/18,33730,507,paypal,240.91,31.1,15
25/11/18,55870,513,paypal,36.8,11.3,10
25/11/18,43664,511,paypal,115.74,29.6,14
25/11/18,10793,505,paypal,47,9.7,7
25/11/18,34220,508,paypal,143.71,8.7,8
25/11/18,52545,514,paypal,865.93,83.5,93
25/11/18,28586,511,credit,143.69,44.4,17
25/11/18,19871,502,credit,359.9,18.2,20
25/11/18,16723,510,paypal,61.17,12.3,7
25/11/18,17663,505,paypal,40.81,6.1,7
25/11/18,12382,501,credit,318.39,31,34
25/11/18,32232,515,credit,176.26,14.3,8
25/11/18,55173,511,paypal,65.48,85.7,11
25/11/18,20904,506,credit,206.87,18.6,14
25/11/18,50021,506,paypal,32.15,5.6,6
25/11/18,14105,501,paypal,22.65,14.3,7
25/11/18,36170,507,paypal,403.36,30.1,30
25/11/18,42876,508,paypal,243.78,23.8,22
25/11/18,29949,511,paypal,125.11,39.6,15
25/11/18,38988,512,paypal,62.57,10.4,12
25/11/18,26460,511,paypal,671.91,47.8,71
25/11/18,47894,502,credit,115,7.1,16
25/11/18,21709,510,paypal,339.81,36,19
25/11/18,31666,510,paypal,274.34,15.4,31
25/11/18,14393,513,paypal,160.44,19,12
25/11/18,48037,506,paypal,71.63,11.4,10
25/11/18,12125,505,paypal,293.52,26.3,34
25/11/18,55622,515,paypal,168.5,14.5,7
25/11/18,59913,501,paypal,91.74,27.3,11
25/11/18,20421,509,paypal,292.67,30.7,29
25/11/18,48833,503,credit,221.25,61.3,20
25/11/18,20853,512,credit,91.58,15,15
25/11/18,44944,505,credit,291,13.1,25
25/11/18,28439,513,paypal,89.25,46.5,11
25/11/18,49616,502,credit,44.66,7.4,10
25/11/18,17127,509,paypal,478.72,28,49
25/11/18,32912,502,credit,103.85,13.6,12
25/11/18,44427,510,paypal,92.65,24.6,15
25/11/18,22513,505,credit,210.38,14.8,12
25/11/18,26488,502,paypal,80.75,13.4,6
25/11/18,18330,514,paypal,128.75,3.3,8
25/11/18,41802,513,credit,9.46,9.3,7
25/11/18,13294,508,credit,30.18,13.4,8
25/11/18,50101,505,paypal,3.03,3.7,6
25/11/18,48269,514,paypal,184.68,65.6,15
25/11/18,24247,514,credit,299.1,44,27
25/11/18,43344,501,paypal,347.56,13.4,39
25/11/18,16101,508,credit,146.88,20.4,14
25/11/18,46981,510,credit,144.97,28.9,15
25/11/18,42146,506,credit,343.63,18.8,20
25/11/18,19161,505,paypal,123.31,26.7,12
25/11/18,51093,507,paypal,48.13,7.6,11
25/11/18,46354,509,paypal,153.42,8.7,20
25/11/18,21196,515,credit,335.28,54.5,20
25/11/18,59017,503,paypal,207.8,15.8,7
25/11/18,35844,504,credit,88.66,39.1,8
25/11/18,44606,501,credit,388.26,44.1,39
25/11/18,22235,506,credit,244.64,39.2,10
25/11/18,24584,505,paypal,754.57,61.6,36
25/11/18,24761,515,credit,537.53,24.6,29
25/11/18,26162,506,credit,18.48,8.3,7
25/11/18,33954,504,paypal,127.33,46.6,18
25/11/18,40523,513,paypal,170.06,24.7,22
25/11/18,31662,512,paypal,45.25,72.3,6
25/11/18,26896,503,credit,54.62,15.6,11
25/11/18,28303,514,paypal,263.14,25.3,24
25/11/18,30751,507,credit,295.84,24.8,16
25/11/18,44907,515,paypal,606.42,25.1,17
25/11/18,55862,504,credit,50.98,18.1,7
25/11/18,37526,512,paypal,15.26,10.4,7
25/11/18,33326,508,credit,137.05,49.7,13
25/11/18,56317,514,credit,53.79,6.7,11
25/11/18,33276,511,credit,26.5,14.6,6
25/11/18,26626,507,credit,165.12,32.2,17
25/11/18,13118,515,credit,177.21,29.9,7
25/11/18,41970,510,paypal,49.14,20,9
25/11/18,49499,510,paypal,407.06,40.3,28
25/11/18,59700,505,paypal,45.03,53,7
25/11/18,15183,506,paypal,59.22,12.5,12
25/11/18,10662,508,paypal,180.97,7.3,23
25/11/18,59048,502,paypal,165.24,14.7,16
25/11/18,58058,503,credit,167.14,34.1,19
25/11/18,21624,503,paypal,1039.11,85,101
25/11/18,37653,509,credit,600.75,20.2,44
25/11/18,30222,515,credit,38.38,35.4,9
25/11/18,27558,508,paypal,60.7,7.6,9
25/11/18,38991,512,credit,53.03,30.7,9
25/11/18,54029,513,paypal,355.12,62.1,39
25/11/18,29797,501,paypal,32.36,16.6,6
25/11/18,53711,510,credit,107.8,15.9,14
25/11/18,41531,503,credit,8.03,16.1,6
25/11/18,27067,503,credit,656.5,54,16
25/11/18,58214,511,credit,100.17,14.4,14
25/11/18,50153,502,credit,385.64,34.4,34
25/11/18,52974,505,paypal,412.99,33.8,45
25/11/18,37377,514,paypal,64.16,77,8
25/11/18,17307,504,paypal,353.49,9.4,9
25/11/18,16584,506,paypal,24.03,49,7
25/11/18,54002,512,credit,9.95,7.1,7
25/11/18,13049,509,paypal,326.26,63.6,34
25/11/18,55421,505,credit,63.72,12.7,7
25/11/18,53235,506,paypal,165.85,9.2,12
25/11/18,35955,513,paypal,647.08,53,54
25/11/18,44597,510,paypal,90.89,25.8,9
25/11/18,53730,510,paypal,75.07,13.7,12
25/11/18,10099,511,credit,92.15,13.3,10
25/11/18,34140,512,paypal,35.35,15.1,9
25/11/18,39057,510,credit,42.23,9.6,6
25/11/18,40335,510,paypal,567.42,72.5,40
25/11/18,15789,514,credit,12.19,41.6,7
25/11/18,32125,507,credit,219.87,2.5,7
25/11/18,47441,506,paypal,4.88,14.3,6
25/11/18,54658,505,paypal,53.27,5.9,9
25/11/18,48832,513,credit,12.82,18.6,7
25/11/18,13128,501,credit,52.76,12,8
25/11/18,59941,501,credit,209.76,17.1,17
25/11/18,23489,513,credit,539.51,54.2,12
25/11/18,27832,511,paypal,124.55,19.2,7
25/11/18,41644,512,credit,41.03,22.7,7
25/11/18,13116,511,credit,258.47,9.2,28
25/11/18,38990,502,credit,12.21,6.3,7
25/11/18,53903,501,credit,234.7,6.7,24
25/11/18,56798,510,credit,101.69,29.3,15
25/11/18,25159,504,paypal,193.28,62.8,20
25/11/18,31769,502,credit,56.94,10.8,11
25/11/18,14252,504,paypal,57.75,12.9,9
25/11/18,59629,511,credit,180.75,8.3,15
25/11/18,26172,510,credit,452.56,13.9,9
25/11/18,28362,506,paypal,298.42,45.9,29
25/11/18,37399,510,paypal,139.73,20.6,11
25/11/18,55674,504,paypal,599.32,27.1,37
25/11/18,37497,511,credit,318.42,18.9,25
25/11/18,31437,508,credit,585.81,62.9,57
25/11/18,34788,511,paypal,335.79,26.5,18
25/11/18,21574,513,credit,177.49,21.9,21
25/11/18,56065,508,paypal,150.62,15.3,18
25/11/18,30380,514,credit,36.79,5.8,7
25/11/18,24555,510,credit,43.38,157.9,9
25/11/18,14652,504,paypal,426.49,36,41
25/11/18,41920,514,credit,313.8,48.3,37
25/11/18,42318,513,paypal,254.97,31.5,7
25/11/18,26436,506,paypal,354.31,17.8,32
25/11/18,23950,510,credit,49.39,6.4,10
25/11/18,21725,503,credit,157.76,25.1,21
25/11/18,28514,505,paypal,85.96,19.1,9
25/11/18,50108,502,credit,38.24,25,6
25/11/18,32338,503,credit,58.75,6.1,11
25/11/18,18943,514,paypal,126.99,18.6,14
25/11/18,50291,503,paypal,41.11,41,9
25/11/18,54257,508,paypal,136.03,31.5,18
25/11/18,49858,513,credit,346.79,62.7,30
25/11/18,28163,505,credit,371.99,25.7,17
25/11/18,28867,506,paypal,9.67,37.4,6
25/11/18,18102,511,credit,10.17,14.3,6
25/11/18,56764,506,credit,91.59,26.6,12
25/11/18,57384,507,credit,124.2,45.4,17
25/11/18,17890,509,credit,251.52,28.5,28
25/11/18,36677,503,credit,78.68,56.5,9
25/11/18,34535,506,credit,96.91,16.6,13
25/11/18,55619,511,credit,4.56,6.3,6
25/11/18,42636,502,paypal,201,25.9,7
25/11/18,42499,507,credit,102.73,24,6
25/11/18,31178,505,paypal,396.68,19.1,38
25/11/18,23738,511,paypal,293.49,32,30
25/11/18,45907,511,credit,436.54,10.4,41
25/11/18,38251,515,paypal,219.23,22.5,13
25/11/18,25646,509,credit,144.22,9.2,17
25/11/18,29959,508,credit,108.36,5.5,14
25/11/18,12436,510,paypal,195.87,31.1,11
25/11/18,16833,515,paypal,180.08,16.8,13
25/11/18,27830,506,paypal,448.12,40.9,26
25/11/18,39328,510,credit,3.72,26,6
25/11/18,51540,505,credit,237.57,36.8,16
25/11/18,27875,511,credit,243.01,16.3,21
25/11/18,55856,503,credit,563.2,54.5,33
25/11/18,47696,505,credit,14.45,10.8,6
25/11/18,53768,513,paypal,319.17,41,33
25/11/18,53442,512,paypal,24.29,10.8,8
25/11/18,46016,501,credit,46.4,18.1,7
25/11/18,58468,508,paypal,9.91,18.9,6
25/11/18,19827,513,credit,485.68,80.1,9
25/11/18,26985,514,credit,54.09,30.3,10
25/11/18,24759,512,credit,103.34,11.1,16
25/11/18,45288,515,paypal,61,6.8,10
25/11/18,26944,507,credit,255.34,29.1,11
25/11/18,11745,507,paypal,29.33,11.1,7
25/11/18,53026,508,paypal,250.24,22.6,18
25/11/18,44098,502,credit,81.6,9.7,10
25/11/18,11497,512,paypal,67.56,8.4,13
25/11/18,42161,501,paypal,482.51,65.9,29
25/11/18,51563,510,credit,537.29,37.3,20
25/11/18,38512,515,credit,91.67,8.7,9
25/11/18,21833,507,paypal,50.05,8,8
25/11/18,51905,509,paypal,182.76,21.3,7
25/11/18,40973,513,credit,64.31,30.9,11
25/11/18,21804,509,paypal,50.79,26.9,7
25/11/18,23976,512,paypal,216.2,41.5,19
25/11/18,26419,506,credit,3.9,8.9,6
25/11/18,30514,512,credit,96.72,18.7,9
25/11/18,46499,501,paypal,190.28,37.5,11
25/11/18,10887,504,credit,484.49,65.1,23
25/11/18,30312,510,credit,118.74,22.2,16
25/11/18,22621,510,paypal,81.99,23.9,11
25/11/18,26584,509,credit,281.97,26.2,29
25/11/18,17037,510,paypal,6.23,12.6,6
25/11/18,19410,515,credit,297.57,26,24
25/11/18,33122,503,credit,227.72,26.3,14
25/11/18,38538,509,credit,110.24,21.2,12
25/11/18,54414,513,paypal,635.2,46.9,50
25/11/18,17466,502,credit,92.86,15.5,13
25/11/18,54462,507,credit,60.9,5.5,9
25/11/18,51001,506,paypal,298.91,36.3,22
25/11/18,28249,513,credit,67.26,25.6,7
25/11/18,13264,507,credit,22.96,9.4,6
25/11/18,58179,503,credit,10.25,26.2,7
25/11/18,29891,511,credit,18.76,14.1,8
25/11/18,42530,508,credit,115.22,78.7,14
25/11/18,19020,501,paypal,200.46,27.5,25
25/11/18,42448,509,paypal,53.99,15.2,6
25/11/18,15505,501,credit,299.9,8.1,25
25/11/18,15472,513,paypal,26.66,19.2,7
25/11/18,36439,512,paypal,10.6,4,7
25/11/18,12702,508,credit,2.68,3,6
25/11/18,52927,505,credit,17.63,18.6,8
25/11/18,16410,515,paypal,146.11,18.6,17
25/11/18,38572,512,paypal,155.49,25.8,13
25/11/18,57499,504,paypal,43.45,6.3,10
25/11/18,23534,507,paypal,42.74,25.2,8
25/11/18,40261,501,credit,2.32,16.2,6
25/11/18,55822,514,paypal,33.53,28.8,9
25/11/18,40125,515,paypal,71.92,6.6,12
25/11/18,23848,508,credit,229.72,58.4,16
25/11/18,12293,511,paypal,256.01,19,27
25/11/18,43850,509,paypal,110.94,33.8,16
25/11/18,35736,503,paypal,147.67,10.5,12
25/11/18,37894,503,credit,232.51,39.6,16
25/11/18,38718,506,credit,455.95,31.7,29
25/11/18,15290,505,paypal,124.71,17.9,16
25/11/18,29884,506,credit,121.17,14.6,8
25/11/18,53691,504,paypal,63.99,54.4,7
25/11/18,43961,514,paypal,258.29,33.1,15
25/11/18,19416,501,credit,441.44,52.2,47
25/11/18,38833,507,credit,238.46,94.2,13
25/11/18,15061,507,credit,67.1,6.4,11
25/11/18,34466,501,credit,47.42,6.8,6
25/11/18,46949,506,credit,15.78,8.1,7
25/11/18,38335,511,credit,606.93,51.2,17
25/11/18,37444,502,paypal,52,20.4,10
25/11/18,23553,510,credit,26.58,29.4,7
25/11/18,49550,515,credit,648.83,66.4,29
25/11/18,53551,513,paypal,577.52,43.5,8
25/11/18,12550,504,credit,441.72,51.8,20
25/11/18,29335,502,paypal,690.37,61,11
25/11/18,18688,506,credit,182,41,18
25/11/18,10337,501,paypal,332.02,47.5,11
25/11/18,18188,512,credit,47.57,22.2,10
25/11/18,15719,513,credit,340.33,17.6,14
25/11/18,24544,505,paypal,38.87,58.3,9
25/11/18,42349,503,paypal,249.46,35.6,15
25/11/18,47575,513,credit,3.27,3.3,6
25/11/18,15679,501,paypal,80.63,12.8,7
25/11/18,28365,512,paypal,187.94,56.8,22
25/11/18,51140,511,paypal,43.19,10.7,6
25/11/18,38659,510,credit,9.37,24.7,6
25/11/18,39008,513,paypal,228.51,47,24
25/11/18,44426,510,paypal,46.03,12.7,10
25/11/18,58505,512,paypal,30.53,17.1,9
25/11/18,41380,507,paypal,550.24,44.5,7
25/11/18,41878,512,credit,14.16,27.7,6
25/11/18,13512,504,credit,28.57,24.4,6
25/11/18,21946,511,credit,2.48,8.4,6
25/11/18,59124,506,paypal,58.02,22.8,9
25/11/18,27077,515,credit,15.97,12.7,7
25/11/18,32517,509,paypal,9.71,17.5,7
25/11/18,55719,512,credit,23.87,8.9,7
25/11/18,22431,512,credit,243.01,42.3,16
25/11/18,32792,512,paypal,199.19,33.6,11
25/11/18,45492,514,paypal,55.76,28.9,10
25/11/18,42977,515,credit,29.48,5.6,7
25/11/18,22510,505,paypal,152.79,17,10
25/11/18,31251,501,credit,84.61,6.9,13
25/11/18,58117,505,credit,234.92,23.4,22
25/11/18,42507,502,paypal,22.3,19.8,8
25/11/18,39055,502,paypal,781.04,79.5,27
25/11/18,37821,503,paypal,376,20.6,12
25/11/18,17173,514,credit,20.76,4.2,8
25/11/18,57643,510,paypal,8.09,30.3,6
25/11/18,30349,513,paypal,33.77,41.8,8
25/11/18,46911,502,paypal,89.21,13.4,8
25/11/18,18451,509,credit,343.66,13.1,33
25/11/18,44168,509,credit,125.32,13.8,17
25/11/18,38662,514,paypal,88.8,38.1,10
25/11/18,45569,503,credit,250.08,7.4,14
25/11/18,35764,511,paypal,32.13,8.4,6
25/11/18,27107,504,paypal,234.78,22.7,7
25/11/18,53473,501,credit,160.33,31.1,9
25/11/18,21575,502,credit,104.44,18,7
25/11/18,48846,504,paypal,241.91,22.8,9
25/11/18,50196,513,paypal,72.48,20.9,9
25/11/18,47244,508,paypal,136.48,19.8,6
25/11/18,55901,505,credit,274.41,30.8,10
25/11/18,50524,506,credit,239.66,82.5,8
25/11/18,11388,508,credit,280.42,20.8,10
25/11/18,33822,511,paypal,84.49,17.5,6
25/11/18,30234,503,credit,267.86,69.4,27
25/11/18,37272,513,credit,709.22,14.2,44
25/11/18,32295,508,credit,308.83,16.6,33
25/11/18,39022,507,credit,54.71,7.5,10
25/11/18,28088,510,credit,67.26,12.3,11
25/11/18,50650,509,credit,63.55,9.2,7
25/11/18,55484,501,paypal,60.05,37.4,7
25/11/18,19534,502,paypal,374.6,24,16
25/11/18,21779,506,paypal,94.77,12.9,12
25/11/18,20803,511,credit,26.95,8.1,6
25/11/18,29461,513,credit,24.49,31.9,8
25/11/18,43151,510,paypal,375.43,20.8,31
25/11/18,42475,504,credit,41.73,15,9
25/11/18,34719,515,credit,170.76,21,8
25/11/18,49797,504,paypal,250.99,22.1,18
25/11/18,29732,515,credit,127.06,33.4,11
25/11/18,22246,510,credit,100.63,24.5,12
25/11/18,50117,510,credit,32.93,7.3,7
25/11/18,17891,515,credit,206.02,43.4,7
25/11/18,18226,510,paypal,215.26,34,17
25/11/18,59208,514,credit,18.81,6.5,6
25/11/18,19560,503,paypal,84.59,9.9,8
25/11/18,11034,501,credit,303.13,28,24
25/11/18,53686,505,paypal,50.23,22.8,6
25/11/18,41835,502,credit,206.29,75.3,18
25/11/18,39493,513,credit,38.79,16,8
25/11/18,28581,512,credit,97.79,16.1,10
25/11/18,28526,507,paypal,116.07,12.2,13
25/11/18,38220,507,credit,345.22,15.3,17
25/11/18,56608,515,credit,68.8,23.3,8
25/11/18,12334,509,paypal,93.86,22.3,12
25/11/18,55904,511,credit,8.66,20.5,6
25/11/18,54986,509,paypal,54.12,11.4,10
25/11/18,26563,509,credit,15.09,6.8,7
25/11/18,32468,512,paypal,192.36,19.6,22
25/11/18,45910,503,paypal,519.96,18.7,31
25/11/18,21045,513,credit,49.55,62.2,8
25/11/18,58954,513,credit,58.32,19.9,11
25/11/18,36664,509,paypal,292.43,23,22
25/11/18,35940,502,paypal,60.15,5,8
25/11/18,33536,502,paypal,185.6,41,22
25/11/18,45674,504,credit,24.7,11.5,6
25/11/18,20318,508,credit,23.73,8.9,8
25/11/18,51047,515,credit,103.78,14.5,12
25/11/18,56048,513,paypal,10.94,2.6,7
25/11/18,14646,508,paypal,184.06,30.1,20
25/11/18,52246,514,paypal,211.95,23.2,15
25/11/18,46286,508,credit,128.64,25.9,8
25/11/18,14111,502,paypal,71.47,14.6,13
25/11/18,12839,510,credit,16.95,3.1,7
25/11/18,30054,503,paypal,194.19,25,23
25/11/18,31749,514,paypal,66.76,49,7
25/11/18,45672,508,credit,77.93,17.2,11
25/11/18,10687,514,paypal,38.58,4.3,9
25/11/18,24512,512,credit,56.51,29.2,10
25/11/18,21024,515,credit,15.05,11.8,7
25/11/18,53200,505,credit,169.93,15.9,15
25/11/18,41847,507,credit,33.96,5.1,9
25/11/18,37393,511,paypal,385.67,45,31
25/11/18,25250,509,credit,411.93,23,37
25/11/18,51192,511,credit,168.35,10.4,17
25/11/18,33218,505,credit,32.81,7.3,7
